,count,date,total_stories,ratio,query,query_name
29,713,2015-06-01 00:00:00,5613949,0.0001270050725434093,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
30,807,2015-07-01 00:00:00,5487580,0.00014705935949908702,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
31,627,2015-08-01 00:00:00,5377132,0.00011660491131703667,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
32,613,2015-09-01 00:00:00,5816241,0.00010539453231047338,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
33,752,2015-10-01 00:00:00,5957769,0.00012622174508612202,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
34,859,2015-11-01 00:00:00,5711112,0.00015040853690139505,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
35,661,2015-12-01 00:00:00,5747715,0.00011500222262238124,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
36,846,2016-01-01 00:00:00,6188008,0.00013671604820161837,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
37,885,2016-02-01 00:00:00,6112209,0.0001447921692468304,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
38,940,2016-03-01 00:00:00,6599467,0.00014243574518972517,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
39,972,2016-04-01 00:00:00,6364547,0.00015272100276736113,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
40,1143,2016-05-01 00:00:00,6568848,0.00017400311287458622,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
41,1032,2016-06-01 00:00:00,6564926,0.00015719903011854208,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
42,1229,2016-07-01 00:00:00,6605289,0.00018606301707616428,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
43,1187,2016-08-01 00:00:00,7134547,0.00016637356232988582,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
44,1309,2016-09-01 00:00:00,7195794,0.00018191182237846165,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
45,1830,2016-10-01 00:00:00,7537019,0.00024280156385435674,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
46,9922,2016-11-01 00:00:00,7404767,0.0013399476310328197,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
47,13908,2016-12-01 00:00:00,7097225,0.0019596391547400567,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
48,13655,2017-01-01 00:00:00,7915149,0.001725172829974521,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
49,14107,2017-02-01 00:00:00,7523352,0.0018750950374248074,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
50,10424,2017-03-01 00:00:00,8498023,0.0012266382428007079,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
51,10378,2017-04-01 00:00:00,8240161,0.0012594414113996073,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
52,12163,2017-05-01 00:00:00,9059893,0.001342510336490729,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
53,10891,2017-06-01 00:00:00,8194941,0.001328990654112092,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
54,11771,2017-07-01 00:00:00,8280850,0.0014214724333854616,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
55,11646,2017-08-01 00:00:00,8816858,0.001320878707584947,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
56,12980,2017-09-01 00:00:00,8622102,0.0015054333618414629,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
57,15118,2017-10-01 00:00:00,8922862,0.0016942994299362693,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
58,13724,2017-11-01 00:00:00,9789734,0.0014018767006335412,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
59,19244,2017-12-01 00:00:00,12374183,0.0015551733799314266,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
60,27341,2018-01-01 00:00:00,13519766,0.0020222983149264565,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
61,20082,2018-02-01 00:00:00,12367562,0.0016237638428657159,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
62,29226,2018-03-01 00:00:00,13660735,0.002139416363760808,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
63,28940,2018-04-01 00:00:00,13316068,0.002173314224589421,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
64,19339,2018-05-01 00:00:00,14018000,0.0013795833927807105,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
65,17197,2018-06-01 00:00:00,13189699,0.0013038205041676842,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
66,28839,2018-07-01 00:00:00,13618482,0.0021176368996192086,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
67,28758,2018-08-01 00:00:00,12754231,0.00225478117810474,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
68,18668,2018-09-01 00:00:00,12148544,0.0015366450498100843,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
69,29415,2018-10-01 00:00:00,13479224,0.0021822472866390528,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
70,25416,2018-11-01 00:00:00,12989011,0.0019567309628115643,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
71,17693,2018-12-01 00:00:00,10302556,0.0017173408229957691,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
72,20881,2019-01-01 00:00:00,12364871,0.001688735774113616,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
73,18184,2019-02-01 00:00:00,11238601,0.0016179949799801595,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
74,25469,2019-03-01 00:00:00,12879965,0.0019774122057008695,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
75,23540,2019-04-01 00:00:00,13169061,0.0017875230435943762,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
76,24880,2019-05-01 00:00:00,14724214,0.001689733659127747,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
77,21034,2019-06-01 00:00:00,14025116,0.0014997380413823316,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
78,17100,2019-07-01 00:00:00,14367534,0.0011901833675841658,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
79,19119,2019-08-01 00:00:00,12929158,0.0014787505883987187,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
80,17877,2019-09-01 00:00:00,12972258,0.0013780947002441672,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
81,21903,2019-10-01 00:00:00,13410775,0.0016332389440580429,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
82,18249,2019-11-01 00:00:00,11874401,0.0015368354159506657,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
83,19068,2019-12-01 00:00:00,12326861,0.0015468658241542595,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
84,20562,2020-01-01 00:00:00,12745733,0.0016132457819412974,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
85,25198,2020-02-01 00:00:00,12410666,0.0020303503454206246,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
